Ensembl ID#,S2-013-1,S2-013-2,S2-013-3,S2-LM7AA-1,S2-LM7AA-2,S2-LM7AA-3,Suit2-1,Suit2-2,Suit2-3,Suit2-OE-1,Suit2-OE-2,Suit2-OE-3
ENSG00000228126.1,0,12,1,2,10,6,2,3,1,1,8,0
ENSG00000228127.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228128.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228130.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228131.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228132.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228133.3,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000228134.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228135.1,0,0,1,0,0,0,0,0,1,0,0,2
ENSG00000228136.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228137.1,7,4,2,3,5,1,4,1,2,2,5,2
ENSG00000228139.1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000228140.2,5,13,3,7,12,2,7,5,7,5,9,11
ENSG00000228141.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228142.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228143.2,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000228144.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228146.8,8,10,9,6,11,7,4,2,3,9,7,7
ENSG00000228147.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228149.1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000228150.1,14,5,6,7,12,7,0,4,3,9,7,6
ENSG00000228151.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228153.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228154.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228156.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228157.4,4,1,5,7,16,12,4,3,4,4,12,6
ENSG00000228158.2,26,13,15,8,18,7,7,2,4,6,7,6
ENSG00000228159.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228160.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228161.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228162.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228163.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228164.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228165.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228166.1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000228167.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228168.1,2,0,1,0,2,0,1,0,1,0,2,0
ENSG00000228169.3,0,0,0,2,4,0,1,1,1,0,0,3
ENSG00000228170.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228171.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228172.5,0,6,5,0,4,3,1,3,1,2,4,4
ENSG00000228173.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228174.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228175.3,49,50,59,52,114,55,38,48,34,61,65,91
ENSG00000228176.1,0,1,0,0,1,3,0,0,0,0,0,1
ENSG00000228177.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228179.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228181.1,1,1,1,0,1,2,0,0,0,0,3,2
ENSG00000228182.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228184.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228186.10,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228187.1,0,1,0,0,0,1,0,0,0,0,1,0
ENSG00000228189.5,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000228190.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228191.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228192.8,58,50,33,40,72,52,42,26,18,39,44,72
ENSG00000228193.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228194.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228195.2,0,2,0,0,0,0,1,1,0,0,1,1
ENSG00000228196.1,1,0,0,1,1,0,0,1,0,0,0,1
ENSG00000228197.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228198.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228199.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228201.1,0,1,3,1,6,2,1,2,2,1,6,3
ENSG00000228202.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228203.7,2,3,1,14,14,11,2,3,1,0,1,5
ENSG00000228204.2,5,5,6,6,11,5,4,7,3,5,6,5
ENSG00000228205.1,101,69,82,45,138,75,61,48,39,52,84,87
ENSG00000228206.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228207.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228208.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228209.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228210.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228211.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228212.1,0,0,0,0,2,1,1,1,0,0,0,0
ENSG00000228213.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228215.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228216.1,0,1,0,0,0,1,0,0,0,0,0,1
ENSG00000228217.1,4,4,3,4,5,0,2,4,2,2,0,7
ENSG00000228218.1,4,2,3,5,4,3,3,2,1,1,4,7
ENSG00000228219.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228220.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228221.6,5,8,1,4,4,2,10,7,5,7,21,8
ENSG00000228222.1,0,0,0,9,11,10,6,0,1,2,3,7
ENSG00000228223.3,896,766,794,566,1091,576,462,339,324,530,756,791
ENSG00000228224.3,14,14,12,16,30,11,22,10,13,13,6,15
ENSG00000228225.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228226.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228227.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228229.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228231.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228232.1,290,190,176,137,471,138,128,122,84,125,202,224
ENSG00000228234.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228235.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228236.2,0,2,2,1,2,1,0,0,2,0,1,1
ENSG00000228237.5,2,1,0,1,4,0,3,4,1,1,1,0
ENSG00000228238.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228239.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228240.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228241.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228242.6,17,9,17,20,27,16,18,17,13,15,14,20
ENSG00000228245.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228247.1,0,2,0,0,1,0,1,0,1,0,0,2
ENSG00000228248.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228250.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228251.1,17,6,15,10,4,2,5,0,1,3,2,8
ENSG00000228252.9,0,0,0,0,0,1,0,0,0,0,2,0
ENSG00000228253.1,1184,1056,1647,990,2396,1685,1617,641,386,646,907,1480
ENSG00000228254.9,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228255.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228257.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228259.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228260.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228261.1,0,0,1,2,7,0,1,2,0,0,1,0
ENSG00000228262.10,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000228263.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228264.1,2,1,1,0,0,0,1,0,0,0,0,3
ENSG00000228267.8,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000228271.2,2,0,0,2,0,0,0,0,0,0,4,0
ENSG00000228272.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228274.4,22,23,34,11,30,25,18,11,9,15,21,19
ENSG00000228275.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228277.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228278.4,0,2,0,2,0,0,0,0,0,0,0,0
ENSG00000228280.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228283.3,5,1,4,2,1,1,2,0,0,1,1,3
ENSG00000228284.8,1,4,4,1,0,0,0,0,0,0,0,0
ENSG00000228285.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228286.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228288.7,6,5,10,8,14,11,2,5,1,8,16,3
ENSG00000228289.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228290.7,1,4,3,2,3,1,0,1,1,1,0,0
ENSG00000228291.1,0,0,0,1,0,0,0,0,2,0,0,0
ENSG00000228292.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228293.1,1,0,1,2,4,0,1,1,0,0,0,1
ENSG00000228294.6,5,2,2,2,0,0,0,0,0,0,0,1
ENSG00000228295.2,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000228296.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228299.9,425,342,409,294,475,398,155,146,89,302,396,418
ENSG00000228300.14,2306,1522,1871,1207,2249,1830,1233,1247,816,1846,1515,2378
ENSG00000228301.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228302.2,17,16,23,8,30,17,21,16,4,13,10,15
ENSG00000228303.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228304.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228305.2,45,19,17,23,73,17,17,21,23,20,19,31
ENSG00000228307.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228308.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228309.7,0,0,5,0,0,0,0,0,0,0,0,0
ENSG00000228312.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228314.1,0,0,3,9,2,1,1,0,0,0,0,0
ENSG00000228315.12,117,128,116,57,174,102,67,36,33,53,58,88
ENSG00000228316.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228317.2,1,1,1,0,0,1,0,1,0,2,1,0
ENSG00000228318.3,0,0,0,0,0,0,0,0,0,1,1,0
ENSG00000228319.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228321.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228322.1,5,5,5,2,3,3,2,2,3,3,3,7
ENSG00000228323.2,3,1,4,4,15,4,2,2,1,5,2,7
ENSG00000228325.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228327.3,90,111,82,70,149,61,57,20,34,89,78,91
ENSG00000228328.2,8,6,8,9,22,1,4,4,7,4,10,7
ENSG00000228329.3,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000228330.1,2,0,0,1,1,1,1,0,0,0,0,0
ENSG00000228331.2,3,0,0,0,0,0,0,0,1,0,0,0
ENSG00000228333.9,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228334.2,0,0,0,1,1,0,2,0,0,1,0,0
ENSG00000228335.1,0,2,3,1,8,3,3,2,1,2,1,3
ENSG00000228336.2,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000228337.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228338.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228339.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228340.6,0,0,0,0,4,0,0,0,1,0,0,0
ENSG00000228341.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228343.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228345.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228347.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228348.1,1,0,0,0,1,0,0,0,0,0,0,0
ENSG00000228349.1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000228350.1,4,4,12,5,16,14,3,7,5,5,3,10
ENSG00000228351.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228352.2,8,6,6,3,7,2,5,1,3,6,2,3
ENSG00000228353.1,1,2,0,1,2,0,0,0,0,1,0,0
ENSG00000228354.1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000228355.1,2,2,2,0,0,3,0,0,0,0,0,0
ENSG00000228357.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228358.6,1,0,0,2,0,1,0,0,0,0,0,2
ENSG00000228360.1,1,0,1,0,2,0,0,1,0,1,2,1
ENSG00000228361.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228363.2,2,4,5,3,10,3,7,1,5,1,3,3
ENSG00000228364.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228365.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228366.1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000228367.3,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000228368.1,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000228369.2,0,0,0,0,5,0,0,1,0,0,0,2
ENSG00000228370.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228371.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228372.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228373.2,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000228374.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228375.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228376.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228377.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228379.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228380.1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228382.1,0,0,1,0,0,0,0,0,0,1,0,0
ENSG00000228383.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228384.4,1,0,1,0,2,0,1,0,0,1,0,0
ENSG00000228386.2,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000228391.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228392.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228393.4,34,41,29,17,57,29,20,21,11,22,32,23
ENSG00000228395.2,25,15,29,10,26,13,18,10,7,15,12,17
ENSG00000228397.3,0,1,2,2,6,3,1,1,1,1,5,1
ENSG00000228398.3,0,0,0,0,1,0,0,0,1,0,0,0
ENSG00000228399.1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000228400.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228401.4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228403.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228404.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228405.5,656,554,697,337,502,388,265,300,202,374,506,500
ENSG00000228407.2,16,6,14,6,12,8,7,1,5,8,8,6
ENSG00000228408.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228409.6,181,150,200,131,259,170,155,130,92,104,128,172
ENSG00000228410.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228410.6_PAR_Y,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228411.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228412.9,0,2,1,11,0,0,0,0,2,0,0,0
ENSG00000228413.1,2,10,4,1,4,2,3,2,1,3,2,2
ENSG00000228414.7,0,0,2,0,1,0,0,0,1,1,0,0
ENSG00000228415.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228417.1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000228420.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228421.2,0,0,0,1,0,1,0,0,0,1,0,2
ENSG00000228422.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228423.2,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000228425.9,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228426.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228427.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228429.1,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000228430.9,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000228431.1,0,2,0,0,1,0,0,0,0,0,1,0
ENSG00000228432.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228433.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228434.1,7,4,1,2,15,2,3,2,1,3,8,6
ENSG00000228435.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228436.3,6,6,3,8,9,4,4,3,1,0,6,6
ENSG00000228437.5,2,1,0,1,3,0,1,0,0,1,0,0
ENSG00000228438.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228440.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228444.2,1,5,11,1,13,5,2,1,2,3,4,5
ENSG00000228445.1,0,0,0,0,0,2,0,0,1,1,1,0
ENSG00000228446.2,2,0,0,3,6,1,1,2,1,0,2,1
ENSG00000228448.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228450.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228451.4,20,23,14,5,9,7,5,3,7,8,19,8
ENSG00000228452.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228453.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228454.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228458.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228459.4,10,4,3,7,13,2,2,1,0,6,4,0
ENSG00000228460.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228461.1,1,0,0,0,0,0,1,1,1,1,0,1
ENSG00000228462.1,0,2,0,0,0,0,0,0,0,0,0,2
ENSG00000228463.10,3,8,2,1,1,1,1,0,0,0,3,2
ENSG00000228464.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228465.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228466.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228467.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228469.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228470.1,5,1,2,1,7,8,1,0,0,1,0,2
ENSG00000228471.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228473.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228474.6,1160,1026,1659,623,1082,1263,721,609,459,641,1230,1419
ENSG00000228476.2,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000228477.1,7,5,4,2,11,5,8,2,2,3,1,12
ENSG00000228478.1,1,0,0,0,1,1,0,0,0,0,1,0
ENSG00000228480.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228481.1,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000228482.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228483.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228484.3,2,2,4,0,0,0,0,0,0,0,0,1
ENSG00000228485.1,13,2,1,8,4,10,6,1,5,8,9,4
ENSG00000228486.10,53,57,62,30,54,45,21,17,16,33,42,41
ENSG00000228487.2,0,2,2,2,4,2,6,0,1,4,7,7
ENSG00000228488.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228489.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228490.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228491.2,1,4,0,1,0,1,0,2,0,1,1,3
ENSG00000228492.2,3,7,4,6,20,4,9,2,3,4,18,9
ENSG00000228495.2,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000228496.1,5,6,9,1,0,0,0,0,0,0,0,1
ENSG00000228498.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228499.1,1,0,1,1,0,1,0,0,0,0,1,0
ENSG00000228501.2,11,7,8,5,16,5,8,15,5,7,13,11
ENSG00000228502.1,53,48,26,25,61,25,29,27,17,32,45,39
ENSG00000228503.1,0,0,0,1,0,0,0,1,0,0,0,0
ENSG00000228504.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228505.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228506.2,73,93,93,62,149,72,72,71,34,79,109,131
ENSG00000228507.1,3,6,2,2,11,5,6,2,2,3,4,11
ENSG00000228509.5,0,0,0,1,4,0,1,1,3,1,1,2
ENSG00000228510.2,0,0,3,0,0,0,0,0,0,0,1,0
ENSG00000228513.1,3,0,0,0,9,2,1,0,0,0,0,1
ENSG00000228515.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228517.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228518.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228519.3,163,128,112,62,130,99,73,78,74,66,54,104
ENSG00000228520.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228521.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228522.2,2,3,5,0,0,1,0,2,1,0,1,5
ENSG00000228523.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228524.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228525.1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228526.7,178,209,228,188,453,271,232,140,82,152,113,289
ENSG00000228527.1,0,0,0,0,1,1,0,0,0,0,0,1
ENSG00000228528.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228530.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228532.4,44,39,45,30,50,17,26,39,29,40,37,40
ENSG00000228536.3,0,1,0,0,1,0,0,0,0,2,0,0
ENSG00000228538.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228539.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228540.1,0,3,0,2,1,1,0,0,4,2,0,0
ENSG00000228541.1,0,0,2,0,2,3,0,0,0,0,0,1
ENSG00000228543.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228544.1,41,30,29,24,64,36,42,28,23,45,31,45
ENSG00000228546.2,0,0,1,0,0,2,0,0,0,0,0,0
ENSG00000228547.5,0,0,1,0,0,0,3,0,2,0,0,0
ENSG00000228548.1,1,0,1,0,0,0,0,0,0,0,1,1
ENSG00000228549.4,52,46,42,29,49,35,11,13,15,25,44,18
ENSG00000228550.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228551.1,1,0,0,0,0,0,0,0,1,0,0,0
ENSG00000228553.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228554.1,2,1,0,1,3,2,2,0,1,1,2,6
ENSG00000228557.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228559.2,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000228560.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228561.2,1,2,1,0,0,0,2,3,6,2,3,4
ENSG00000228563.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228564.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228566.2,0,0,0,0,0,2,0,0,0,0,1,0
ENSG00000228567.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228568.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228570.7,5,3,3,2,2,2,3,7,3,3,7,6
ENSG00000228571.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228572.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228572.7_PAR_Y,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228573.1,0,0,0,0,1,1,0,0,0,1,0,0
ENSG00000228575.9,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228577.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228578.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228579.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228581.9,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228582.9,348,242,284,135,233,157,125,85,60,133,145,195
ENSG00000228583.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228585.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228586.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228587.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228589.3,96,88,56,75,157,76,60,66,47,58,59,114
ENSG00000228590.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228592.2,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228593.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228594.4,78,66,92,29,45,31,25,23,16,105,127,94
ENSG00000228595.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228596.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000228597.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228598.1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000228599.1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000228600.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228601.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228604.3,1,0,0,2,1,0,0,2,0,0,0,0
ENSG00000228605.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228606.3,4,2,8,3,7,12,2,4,0,3,2,3
ENSG00000228607.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228610.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228611.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228612.2,1,2,3,0,1,1,4,1,1,2,0,4
ENSG00000228613.1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000228615.1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000228618.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228620.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228622.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228623.6,2,0,0,0,0,0,1,1,0,0,0,1
ENSG00000228624.7,5,5,2,4,7,5,3,5,2,12,8,7
ENSG00000228625.1,0,0,0,0,0,0,0,1,1,0,0,1
ENSG00000228626.1,5,4,5,1,0,2,0,0,1,1,3,0
ENSG00000228627.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228628.8,242,257,260,130,198,117,90,101,71,126,182,173
ENSG00000228629.2,4,5,3,3,0,2,3,1,0,2,5,4
ENSG00000228630.5,4,14,14,8,10,7,8,12,10,7,22,25
ENSG00000228634.1,1,0,0,2,4,2,3,0,1,7,4,3
ENSG00000228635.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228636.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228638.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228639.7,0,0,0,0,0,0,0,0,0,0,0,0
